,subject_id_within_expert_type,trial_nr,block_nr,instr_type,trial_type,catch_trial,batch,layer,kernel_size,channel,query_order,correct,conf_rating,RT,timeout,response,correct_response,query_image_a,query_image_b,old_trial_nr,old_block_nr,seed,unit_name,abs_conf_rating,subject_id
1623,3,135,10,natural,main,False,4,layer_4,3,channel_1,min_max,True,3,0.6115140914916992,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,,,42,"4c, P int.",3,3
1624,3,136,10,natural,main,False,4,layer_6,3,channel_1,min_max,True,3,1.5466220378875732,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,,,42,"4e, P int.",3,3
1625,3,137,10,natural,main,False,4,layer_8,3,channel_1,max_min,True,-1,8.028591871261598,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,,,42,"5b, P int.",1,3
1626,3,138,10,natural,main,False,4,layer_1,3,channel_0,min_max,True,3,0.8456389904022217,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_4/max_9.png,,,42,"3b, P ",3,3
1627,3,139,10,natural,main,True,0,layer_o,o,channel_o,max_min,True,-3,0.4653899669647217,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_o/kernel_size_o/channel_o/natural_images/batch_0/max_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_o/kernel_size_o/channel_o/natural_images/batch_0/min_3.png,,,42,"layer_o, o ",3,3
1628,3,140,10,natural,main,True,0,layer_t,t,channel_t,max_min,True,-3,0.2986559867858887,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_t/kernel_size_t/channel_t/natural_images/batch_0/max_8.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_t/kernel_size_t/channel_t/natural_images/batch_0/min_9.png,,,42,"layer_t, t ",3,3
1629,3,141,10,natural,main,False,4,layer_3,1,channel_0,max_min,True,-1,6.847836017608643,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_4/min_0.png,,,42,"4b, 3x3 ",1,3
1630,3,142,10,natural,main,False,4,layer_5,2,channel_0,max_min,True,-2,8.046860933303831,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_4/min_0.png,,,42,"4d, 5x5 ",2,3
1631,3,143,10,natural,main,False,4,layer_8,3,channel_0,min_max,True,2,4.1977288722991934,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_4/max_9.png,,,42,"5b, P ",2,3
1632,3,144,10,natural,main,False,4,layer_1,1,channel_0,min_max,True,3,1.6889150142669678,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_4/max_9.png,,,42,"3b, 3x3 ",3,3
1633,3,145,11,none_post,main,False,3,layer_1,1,channel_0,max_min,True,-2,2.5238139629364014,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_3/min_0.png,,,42,"3b, 3x3 ",2,3
1634,3,146,11,none_post,main,False,3,layer_2,2,channel_0,min_max,True,1,1.0875999927520752,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_3/max_9.png,,,42,"4a, 5x5 ",1,3
1635,3,147,11,none_post,main,False,3,layer_0,2,channel_0,min_max,True,1,1.4530279636383057,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_3/max_9.png,,,42,"3a, 5x5 ",1,3
1636,3,148,11,none_post,main,False,3,layer_5,3,channel_0,max_min,False,2,1.0364151000976562,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_0/natural_images/batch_3/min_0.png,,,42,"4d, P ",2,3
1637,3,149,11,none_post,main,False,3,layer_7,2,channel_0,min_max,False,-1,3.718491077423096,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_3/max_9.png,,,42,"5a, 5x5 ",1,3
1638,3,150,11,none_post,main,False,3,layer_4,3,channel_0,min_max,True,3,2.1424431800842285,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_3/max_9.png,,,42,"4c, P ",3,3
1639,3,151,11,none_post,main,False,3,layer_4,3,channel_1,max_min,False,3,0.6037459373474121,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_3/min_0.png,,,42,"4c, P int.",3,3
1640,3,152,11,none_post,main,False,3,layer_6,3,channel_1,min_max,True,2,1.0839219093322754,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_3/max_9.png,,,42,"4e, P int.",2,3
1641,3,153,11,none_post,main,False,3,layer_7,3,channel_1,min_max,True,1,1.8427419662475584,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_1/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_1/natural_images/batch_3/max_9.png,,,42,"5a, P int.",1,3
1642,3,154,11,none_post,main,False,3,layer_3,2,channel_0,max_min,True,-1,3.142294883728028,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_2/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_2/channel_0/natural_images/batch_3/min_0.png,,,42,"4b, 5x5 ",1,3
1643,3,155,11,none_post,main,False,3,layer_1,3,channel_0,max_min,True,-1,4.067595958709717,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_3/min_0.png,,,42,"3b, P ",1,3
1644,3,156,11,none_post,main,False,3,layer_6,3,channel_0,min_max,True,1,1.6088128089904783,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_3/max_9.png,,,42,"4e, P ",1,3
1645,3,157,12,none_post,main,False,3,layer_6,0,channel_0,max_min,False,1,2.004477024078369,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_3/min_0.png,,,42,"4e, 1x1 ",1,3
1646,3,158,12,none_post,main,False,3,layer_6,2,channel_0,min_max,False,-1,0.6211199760437012,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_3/max_9.png,,,42,"4e, 5x5 ",1,3
1647,3,159,12,none_post,main,False,3,layer_0,3,channel_0,max_min,True,-1,0.5101470947265625,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_3/min_0.png,,,42,"3a, P ",1,3
1648,3,160,12,none_post,main,False,3,layer_4,1,channel_0,min_max,False,-1,0.5173730850219727,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_3/max_9.png,,,42,"4c, 3x3 ",1,3
1649,3,161,12,none_post,main,False,3,layer_2,1,channel_0,max_min,False,3,1.109324932098389,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_3/min_0.png,,,42,"4a, 3x3 ",3,3
1650,3,162,12,none_post,main,False,3,layer_7,0,channel_0,max_min,False,1,4.353672981262207,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_3/min_0.png,,,42,"5a, 1x1 ",1,3
1651,3,163,12,none_post,main,False,3,layer_2,3,channel_1,max_min,True,-2,1.5866329669952393,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_1/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_1/natural_images/batch_3/min_0.png,,,42,"4a, P int.",2,3
1652,3,164,12,none_post,main,False,3,layer_0,3,channel_1,min_max,False,-1,2.934359073638916,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_3/max_9.png,,,42,"3a, P int.",1,3
1653,3,165,12,none_post,main,False,3,layer_6,1,channel_0,max_min,True,-1,3.518080949783325,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_3/min_0.png,,,42,"4e, 3x3 ",1,3
1654,3,166,12,none_post,main,False,3,layer_3,0,channel_0,min_max,False,-1,1.5379400253295898,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_0/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_0/channel_0/natural_images/batch_3/max_9.png,,,42,"4b, 1x1 ",1,3
1655,3,167,12,none_post,main,False,3,layer_0,1,channel_0,max_min,True,-1,0.3763689994812012,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_3/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_3/min_0.png,,,42,"3a, 3x3 ",1,3
1656,3,168,13,optimized,repeated,False,5,layer_7,0,channel_0,max_min,True,-3,11.714675903320312,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_5/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_5/min_0.png,48.0,5.0,42,"5a, 1x1 ",3,3
1657,3,169,13,optimized,repeated,False,5,layer_7,2,channel_0,min_max,True,3,3.653486013412476,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_5/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_5/max_9.png,39.0,5.0,42,"5a, 5x5 ",3,3
1658,3,170,13,optimized,repeated,False,5,layer_0,3,channel_1,min_max,True,2,1.8089158535003664,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_5/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_5/max_9.png,78.0,7.0,42,"3a, P int.",2,3
1659,3,171,13,optimized,repeated,False,5,layer_1,3,channel_1,max_min,False,1,4.976625919342041,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_5/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_5/min_0.png,83.0,7.0,42,"3b, P int.",1,3
1660,3,172,13,optimized,repeated,False,5,layer_3,1,channel_0,min_max,True,3,1.0754129886627195,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_5/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_5/max_9.png,80.0,7.0,42,"4b, 3x3 ",3,3
1661,3,173,13,optimized,repeated,False,5,layer_0,1,channel_0,max_min,False,1,5.1408350467681885,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_5/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_5/min_0.png,90.0,7.0,42,"3a, 3x3 ",1,3
1662,3,174,14,natural,repeated,False,4,layer_7,0,channel_0,max_min,True,-1,17.038438081741333,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_4/min_0.png,72.0,6.0,42,"5a, 1x1 ",1,3
1663,3,175,14,natural,repeated,False,4,layer_2,3,channel_0,max_min,True,-3,1.8829560279846191,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_4/min_0.png,69.0,6.0,42,"4a, P ",3,3
1664,3,176,14,natural,repeated,False,4,layer_5,1,channel_0,min_max,True,3,1.6752188205718994,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_4/max_9.png,101.0,8.0,42,"4d, 3x3 ",3,3
1665,3,177,14,natural,repeated,False,4,layer_4,3,channel_0,min_max,True,3,0.641057014465332,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_4/max_9.png,108.0,8.0,42,"4c, P ",3,3
1666,3,178,14,natural,repeated,False,4,layer_8,1,channel_0,min_max,True,3,0.2417159080505371,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_4/max_9.png,129.0,10.0,42,"5b, 3x3 ",3,3
1667,3,179,14,natural,repeated,False,4,layer_3,3,channel_1,min_max,True,3,1.3162660598754885,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,103.0,8.0,42,"4b, P int.",3,3
1668,3,180,15,none_post,repeated,False,3,layer_0,2,channel_0,min_max,False,-2,4.781566858291626,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_3/max_9.png,147.0,11.0,42,"3a, 5x5 ",2,3
1669,3,181,15,none_post,repeated,False,3,layer_1,3,channel_0,min_max,True,3,1.319119930267334,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_3/max_9.png,155.0,11.0,42,"3b, P ",3,3
1670,3,182,15,none_post,repeated,False,3,layer_0,3,channel_1,min_max,True,3,1.268963098526001,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_3/max_9.png,164.0,12.0,42,"3a, P int.",3,3
1671,3,183,15,none_post,repeated,False,3,layer_4,3,channel_1,min_max,False,-3,0.7105569839477539,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_3/max_9.png,151.0,11.0,42,"4c, P int.",3,3
1672,3,184,15,none_post,repeated,False,3,layer_2,1,channel_0,min_max,True,3,0.20200395584106445,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_3/max_9.png,161.0,12.0,42,"4a, 3x3 ",3,3
1673,3,185,15,none_pre,repeated,False,3,layer_8,3,channel_0,min_max,False,-1,2.143868923187256,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_3/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_3/max_9.png,6.0,1.0,42,"5b, P ",1,3
1674,4,0,0,none_pre,practice,False,0,layer_n,n,channel_n,min_max,True,2,6.7541043758392325,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_n/kernel_size_n/channel_n/natural_images/batch_0/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_n/kernel_size_n/channel_n/natural_images/batch_0/max_9.png,,,42,"layer_n, n ",2,4
1675,4,1,0,none_pre,practice,False,0,layer_r,r,channel_r,min_max,True,2,3.522301197052002,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_r/kernel_size_r/channel_r/natural_images/batch_0/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_r/kernel_size_r/channel_r/natural_images/batch_0/max_9.png,,,42,"layer_r, r ",2,4
1676,4,2,0,none_pre,practice,False,0,layer_q,q,channel_q,max_min,False,2,7.589264154434204,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_q/kernel_size_q/channel_q/natural_images/batch_0/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_q/kernel_size_q/channel_q/natural_images/batch_0/min_0.png,,,42,"layer_q, q ",2,4
1677,4,3,0,none_pre,practice,False,0,layer_p,p,channel_p,min_max,True,1,5.563881158828735,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_p/kernel_size_p/channel_p/natural_images/batch_0/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_p/kernel_size_p/channel_p/natural_images/batch_0/max_9.png,,,42,"layer_p, p ",1,4
1678,4,4,0,none_pre,practice,False,0,layer_o,o,channel_o,max_min,True,-1,5.2558860778808585,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_o/kernel_size_o/channel_o/natural_images/batch_0/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_o/kernel_size_o/channel_o/natural_images/batch_0/min_0.png,,,42,"layer_o, o ",1,4
1679,4,5,1,none_pre,main,False,4,layer_2,0,channel_0,min_max,False,-1,6.5703630447387695,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_4/max_9.png,,,42,"4a, 1x1 ",1,4
1680,4,6,1,none_pre,main,False,4,layer_1,2,channel_0,max_min,True,-1,2.2839672565460205,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_4/min_0.png,,,42,"3b, 5x5 ",1,4
1681,4,7,1,none_pre,main,False,4,layer_1,1,channel_0,max_min,True,-2,3.364097118377685,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_4/min_0.png,,,42,"3b, 3x3 ",2,4
1682,4,8,1,none_pre,main,False,4,layer_0,3,channel_1,min_max,False,-1,6.814686059951782,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,,,42,"3a, P int.",1,4
1683,4,9,1,none_pre,main,False,4,layer_0,0,channel_0,min_max,True,1,8.022496223449707,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_4/max_9.png,,,42,"3a, 1x1 ",1,4
1684,4,10,1,none_pre,main,False,4,layer_1,3,channel_1,min_max,False,-1,4.656032085418701,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,,,42,"3b, P int.",1,4
1685,4,11,1,none_pre,main,False,4,layer_4,0,channel_0,min_max,False,-2,3.1224851608276367,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_4/max_9.png,,,42,"4c, 1x1 ",2,4
1686,4,12,1,none_pre,main,False,4,layer_8,3,channel_1,max_min,False,1,10.631371021270752,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,,,42,"5b, P int.",1,4
1687,4,13,1,none_pre,main,False,4,layer_2,3,channel_0,min_max,True,1,5.264845132827759,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_4/max_9.png,,,42,"4a, P ",1,4
1688,4,14,1,none_pre,main,False,4,layer_5,1,channel_0,min_max,True,2,5.522794008255005,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_4/max_9.png,,,42,"4d, 3x3 ",2,4
1689,4,15,1,none_pre,main,False,4,layer_0,3,channel_0,min_max,False,-1,8.840041160583496,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_4/max_9.png,,,42,"3a, P ",1,4
1690,4,16,2,none_pre,main,False,4,layer_7,2,channel_0,min_max,False,-1,3.609777212142944,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_4/max_9.png,,,42,"5a, 5x5 ",1,4
1691,4,17,2,none_pre,main,False,4,layer_8,2,channel_0,max_min,False,1,4.073111295700073,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_4/min_0.png,,,42,"5b, 5x5 ",1,4
1692,4,18,2,none_pre,main,False,4,layer_4,3,channel_1,max_min,False,1,8.448812007904053,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_4/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_4/min_0.png,,,42,"4c, P int.",1,4
1693,4,19,2,none_pre,main,False,4,layer_6,0,channel_0,min_max,True,1,1.9079322814941408,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_4/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_4/max_9.png,,,42,"4e, 1x1 ",1,4
